experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,mixture_matched_15,mixture_labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.5173160293368946,0.022405495785085657,1.4728667114433414,1.559672254884092,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.3987251345257832,0.02212285132042093,1.35607200614844,1.4430467440607713,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5538668146809844,0.023690106795006473,1.506968643263289,1.5998006310024897,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_labeled,source_labelled,causal_regret_per_round,0.527460938872579,0.012947193198657,0.5019724489912399,0.5518026301745077,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.4748337264657888,0.01389686829580519,0.4480859487718624,0.5056393568762165,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.47784808847829596,0.013713061660072587,0.45279306474282316,0.5046759832944212,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,mixture_labelled,proxy,proxy_state,causal_regret_per_round,0.5023408116432344,0.015685756740819297,0.47416840317697934,0.5352096903967262,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,naive,arrival_time_naive,causal_regret_per_round,0.8335153038027935,0.026286427029072214,0.7836316836655961,0.8842755280336123,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,0.8989152532929167,0.024383766717055964,0.8538486162540213,0.9482230663948626,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,delayed_ucb,delayed_ucb,causal_regret_per_round,0.8965355094712535,0.018995245496618744,0.8622839229943888,0.935274738797569,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.5269711466302047,0.02411762816821384,1.4816173361970224,1.5750441523272098,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.395905594753189,0.020824626641733256,1.3576124621114267,1.4367199575459655,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,mixture_matched_15,unlabelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5425650545454626,0.024130353862045033,1.4969760059826407,1.588307538870797,0.95,shared_simulation_seed,2000,30
